Task_ID,Success,Latency_ms,Bytes,Attempts,Error
509,True,623.04,1048576,1,
508,True,628.15,1048576,1,
512,True,617.63,1048576,1,
510,True,629.90,1048576,1,
505,True,643.65,1048576,1,
514,True,574.30,1048576,1,
520,True,559.24,1048576,1,
519,True,564.47,1048576,1,
518,True,573.61,1048576,1,
515,True,586.48,1048576,1,
513,True,594.74,1048576,1,
516,True,591.31,1048576,1,
517,True,598.00,1048576,1,
526,True,607.35,1048576,1,
523,True,624.28,1048576,1,
528,True,598.77,1048576,1,
522,True,631.82,1048576,1,
527,True,614.31,1048576,1,
524,True,628.96,1048576,1,
521,True,643.29,1048576,1,
525,True,635.07,1048576,1,
530,True,663.33,1048576,1,
536,True,643.92,1048576,1,
532,True,661.81,1048576,1,
533,True,660.81,1048576,1,
531,True,668.48,1048576,1,
534,True,661.68,1048576,1,
535,True,660.22,1048576,1,
529,True,682.11,1048576,1,
541,True,565.82,1048576,1,
539,True,573.87,1048576,1,
537,True,585.08,1048576,1,
540,True,592.42,1048576,1,
543,True,599.16,1048576,1,
544,True,596.38,1048576,1,
538,True,612.81,1048576,1,
542,True,608.42,1048576,1,
547,True,560.15,1048576,1,
552,True,530.09,1048576,1,
551,True,534.71,1048576,1,
548,True,553.40,1048576,1,
545,True,579.59,1048576,1,
546,True,577.17,1048576,1,
549,True,546.26,1048576,1,
550,True,547.16,1048576,1,
560,True,547.78,1048576,1,
558,True,554.34,1048576,1,
559,True,554.64,1048576,1,
555,True,563.79,1048576,1,
554,True,567.77,1048576,1,
556,True,567.79,1048576,1,
553,True,575.70,1048576,1,
557,True,570.49,1048576,1,
566,True,553.92,1048576,1,
562,True,565.60,1048576,1,
563,True,565.37,1048576,1,
565,True,563.02,1048576,1,
564,True,566.47,1048576,1,
561,True,574.37,1048576,1,
567,True,562.50,1048576,1,
568,True,562.01,1048576,1,
573,True,524.24,1048576,1,
574,True,524.00,1048576,1,
569,True,534.80,1048576,1,
571,True,533.31,1048576,1,
576,True,526.33,1048576,1,
575,True,531.34,1048576,1,
572,True,539.74,1048576,1,
570,True,545.03,1048576,1,
583,True,548.68,1048576,1,
577,True,564.49,1048576,1,
581,True,557.81,1048576,1,
578,True,566.74,1048576,1,
579,True,566.37,1048576,1,
582,True,560.71,1048576,1,
584,True,558.10,1048576,1,
580,True,570.57,1048576,1,
585,True,557.12,1048576,1,
588,True,552.91,1048576,1,
587,True,557.29,1048576,1,
591,True,551.16,1048576,1,
586,True,562.65,1048576,1,
592,True,554.72,1048576,1,
590,True,561.76,1048576,1,
589,True,565.39,1048576,1,
593,True,527.14,1048576,1,
599,True,515.32,1048576,1,
600,True,515.42,1048576,1,
595,True,529.52,1048576,1,
597,True,527.50,1048576,1,
594,True,534.69,1048576,1,
596,True,533.07,1048576,1,
598,True,533.59,1048576,1,
601,True,571.60,1048576,1,
603,True,571.17,1048576,1,
606,True,569.43,1048576,1,
604,True,574.91,1048576,1,
608,True,566.12,1048576,1,
602,True,583.07,1048576,1,
605,True,578.80,1048576,1,
607,True,582.09,1048576,1,
612,True,547.78,1048576,1,
610,True,554.60,1048576,1,
609,True,560.17,1048576,1,
616,True,540.90,1048576,1,
613,True,552.93,1048576,1,
615,True,552.71,1048576,1,
614,True,555.83,1048576,1,
611,True,564.20,1048576,1,
617,True,559.36,1048576,1,
623,True,549.79,1048576,1,
624,True,550.70,1048576,1,
620,True,561.46,1048576,1,
619,True,567.30,1048576,1,
622,True,563.18,1048576,1,
618,True,575.42,1048576,1,
621,True,571.90,1048576,1,
629,True,620.64,1048576,1,
632,True,614.37,1048576,1,
631,True,618.75,1048576,1,
627,True,633.22,1048576,1,
628,True,633.42,1048576,1,
630,True,629.64,1048576,1,
626,True,644.64,1048576,1,
625,True,648.65,1048576,1,
638,True,592.93,1048576,1,
635,True,601.58,1048576,1,
634,True,605.42,1048576,1,
633,True,610.39,1048576,1,
639,True,597.44,1048576,1,
640,True,598.21,1048576,1,
636,True,609.88,1048576,1,
637,True,609.29,1048576,1,
644,True,534.10,1048576,1,
648,True,527.90,1048576,1,
647,True,532.41,1048576,1,
643,True,544.50,1048576,1,
641,True,550.65,1048576,1,
645,True,544.47,1048576,1,
646,True,545.12,1048576,1,
642,True,556.36,1048576,1,
649,True,550.69,1048576,1,
656,True,534.52,1048576,1,
652,True,546.66,1048576,1,
654,True,545.12,1048576,1,
650,True,557.87,1048576,1,
653,True,550.90,1048576,1,
651,True,560.57,1048576,1,
655,True,551.64,1048576,1,
664,True,541.85,1048576,1,
657,True,559.89,1048576,1,
659,True,558.29,1048576,1,
663,True,549.60,1048576,1,
662,True,555.15,1048576,1,
661,True,558.40,1048576,1,
658,True,568.27,1048576,1,
660,True,570.19,1048576,1,
669,True,558.37,1048576,1,
672,True,549.74,1048576,1,
671,True,559.31,1048576,1,
670,True,565.15,1048576,1,
668,True,570.87,1048576,1,
667,True,574.66,1048576,1,
666,True,580.55,1048576,1,
665,True,585.31,1048576,1,
679,True,568.23,1048576,1,
680,True,568.27,1048576,1,
673,True,590.78,1048576,1,
676,True,587.75,1048576,1,
674,True,598.86,1048576,1,
677,True,595.03,1048576,1,
678,True,597.29,1048576,1,
675,True,608.49,1048576,1,
682,True,574.41,1048576,1,
686,True,557.80,1048576,1,
683,True,574.73,1048576,1,
688,True,554.34,1048576,1,
681,True,585.40,1048576,1,
687,True,561.66,1048576,1,
684,True,576.45,1048576,1,
685,True,573.39,1048576,1,
689,True,529.63,1048576,1,
694,True,522.02,1048576,1,
692,True,527.94,1048576,1,
696,True,522.76,1048576,1,
690,True,535.13,1048576,1,
691,True,534.85,1048576,1,
693,True,533.76,1048576,1,
695,True,533.07,1048576,1,
697,True,515.86,1048576,1,
702,True,508.49,1048576,1,
704,True,505.14,1048576,1,
699,True,518.16,1048576,1,
698,True,521.91,1048576,1,
701,True,518.11,1048576,1,
700,True,522.23,1048576,1,
703,True,517.55,1048576,1,
708,True,532.74,1048576,1,
710,True,531.47,1048576,1,
705,True,543.02,1048576,1,
711,True,533.48,1048576,1,
707,True,544.71,1048576,1,
712,True,537.28,1048576,1,
706,True,551.85,1048576,1,
709,True,547.46,1048576,1,
713,True,590.47,1048576,1,
715,True,588.25,1048576,1,
714,True,592.15,1048576,1,
717,True,586.44,1048576,1,
719,True,584.43,1048576,1,
718,True,588.53,1048576,1,
716,True,596.27,1048576,1,
720,True,589.74,1048576,1,
722,True,586.75,1048576,1,
