Task_ID,Success,Latency_ms,Bytes,Attempts,Error
442,True,620.79,1048576,1,
441,True,625.69,1048576,1,
447,True,609.13,1048576,1,
455,True,610.64,1048576,1,
451,True,620.73,1048576,1,
456,True,614.26,1048576,1,
450,True,626.85,1048576,1,
452,True,625.69,1048576,1,
449,True,633.97,1048576,1,
453,True,628.16,1048576,1,
454,True,629.93,1048576,1,
463,True,547.75,1048576,1,
461,True,553.82,1048576,1,
459,True,560.34,1048576,1,
457,True,569.34,1048576,1,
460,True,563.24,1048576,1,
458,True,569.20,1048576,1,
464,True,557.96,1048576,1,
462,True,565.32,1048576,1,
465,True,556.87,1048576,1,
467,True,556.56,1048576,1,
468,True,555.22,1048576,1,
471,True,550.47,1048576,1,
472,True,550.80,1048576,1,
466,True,566.75,1048576,1,
469,True,564.31,1048576,1,
470,True,565.39,1048576,1,
473,True,962.75,1048576,1,
476,True,957.23,1048576,1,
477,True,956.82,1048576,1,
474,True,965.09,1048576,1,
475,True,964.90,1048576,1,
478,True,959.84,1048576,1,
480,True,954.47,1048576,1,
479,True,960.03,1048576,1,
481,True,538.07,1048576,1,
484,True,534.08,1048576,1,
483,True,537.28,1048576,1,
485,True,535.74,1048576,1,
488,True,530.90,1048576,1,
486,True,537.60,1048576,1,
487,True,538.09,1048576,1,
482,True,548.90,1048576,1,
496,True,858.95,1048576,1,
493,True,866.64,1048576,1,
494,True,866.42,1048576,1,
490,True,874.70,1048576,1,
495,True,866.60,1048576,1,
489,True,879.74,1048576,1,
491,True,878.36,1048576,1,
492,True,879.51,1048576,1,
500,True,560.11,1048576,1,
501,True,560.69,1048576,1,
504,True,555.76,1048576,1,
502,True,562.08,1048576,1,
498,True,570.15,1048576,1,
499,True,571.81,1048576,1,
503,True,568.00,1048576,1,
497,True,579.24,1048576,1,
505,True,597.45,1048576,1,
506,True,597.29,1048576,1,
507,True,597.58,1048576,1,
512,True,589.25,1048576,1,
508,True,601.05,1048576,1,
511,True,595.28,1048576,1,
510,True,600.42,1048576,1,
509,True,607.76,1048576,1,
513,True,569.29,1048576,1,
516,True,565.33,1048576,1,
514,True,572.11,1048576,1,
515,True,572.77,1048576,1,
519,True,565.03,1048576,1,
518,True,569.91,1048576,1,
517,True,573.72,1048576,1,
520,True,569.83,1048576,1,
526,True,570.32,1048576,1,
525,True,575.31,1048576,1,
523,True,581.20,1048576,1,
524,True,580.53,1048576,1,
528,True,571.42,1048576,1,
527,True,578.91,1048576,1,
521,True,594.31,1048576,1,
522,True,593.26,1048576,1,
534,True,674.07,1048576,1,
535,True,673.81,1048576,1,
532,True,681.94,1048576,1,
530,True,687.46,1048576,1,
536,True,677.69,1048576,1,
533,True,685.50,1048576,1,
531,True,691.84,1048576,1,
529,True,697.65,1048576,1,
537,True,621.99,1048576,1,
538,True,622.36,1048576,1,
540,True,620.77,1048576,1,
541,True,621.17,1048576,1,
543,True,618.23,1048576,1,
539,True,629.30,1048576,1,
542,True,626.15,1048576,1,
544,True,625.64,1048576,1,
548,True,616.96,1048576,1,
551,True,614.52,1048576,1,
549,True,621.85,1048576,1,
546,True,629.55,1048576,1,
550,True,622.92,1048576,1,
552,True,618.18,1048576,1,
547,True,633.68,1048576,1,
545,True,642.90,1048576,1,
557,True,629.12,1048576,1,
558,True,634.26,1048576,1,
553,True,649.25,1048576,1,
555,True,645.26,1048576,1,
554,True,649.73,1048576,1,
556,True,648.79,1048576,1,
559,True,645.95,1048576,1,
560,True,647.96,1048576,1,
568,True,575.99,1048576,1,
566,True,587.89,1048576,1,
567,True,586.47,1048576,1,
563,True,599.40,1048576,1,
562,True,603.27,1048576,1,
564,True,599.83,1048576,1,
561,True,614.17,1048576,1,
565,True,601.33,1048576,1,
573,True,726.53,1048576,1,
572,True,730.35,1048576,1,
576,True,725.62,1048576,1,
574,True,731.50,1048576,1,
570,True,741.81,1048576,1,
575,True,736.38,1048576,1,
569,True,748.44,1048576,1,
571,True,749.87,1048576,1,
584,True,615.37,1048576,1,
581,True,626.67,1048576,1,
580,True,632.66,1048576,1,
578,True,638.56,1048576,1,
579,True,638.52,1048576,1,
577,True,644.93,1048576,1,
582,True,633.45,1048576,1,
583,True,634.04,1048576,1,
590,True,643.52,1048576,1,
585,True,654.60,1048576,1,
591,True,644.99,1048576,1,
588,True,652.83,1048576,1,
586,True,657.70,1048576,1,
589,True,655.03,1048576,1,
587,True,661.13,1048576,1,
592,True,653.50,1048576,1,
593,True,613.18,1048576,1,
594,True,613.15,1048576,1,
595,True,613.30,1048576,1,
600,True,603.11,1048576,1,
596,True,614.38,1048576,1,
598,True,612.93,1048576,1,
599,True,613.04,1048576,1,
597,True,621.35,1048576,1,
601,True,636.74,1048576,1,
604,True,633.90,1048576,1,
606,True,630.94,1048576,1,
602,True,640.85,1048576,1,
603,True,641.94,1048576,1,
608,True,631.85,1048576,1,
607,True,637.35,1048576,1,
605,True,644.09,1048576,1,
614,True,1009.67,1048576,1,
612,True,1016.03,1048576,1,
613,True,1015.86,1048576,1,
609,True,1026.00,1048576,1,
615,True,1016.36,1048576,1,
616,True,1016.38,1048576,1,
610,True,1030.79,1048576,1,
611,True,1031.27,1048576,1,
620,True,1224.38,1048576,1,
617,True,1232.53,1048576,1,
622,True,1223.57,1048576,1,
624,True,1220.81,1048576,1,
623,True,1224.34,1048576,1,
619,True,1234.45,1048576,1,
618,True,1237.97,1048576,1,
621,True,1232.67,1048576,1,
630,True,597.16,1048576,1,
625,True,606.66,1048576,1,
632,True,597.85,1048576,1,
631,True,600.86,1048576,1,
628,True,607.61,1048576,1,
627,True,611.74,1048576,1,
629,True,610.65,1048576,1,
626,True,617.02,1048576,1,
639,True,600.98,1048576,1,
634,True,613.62,1048576,1,
637,True,610.17,1048576,1,
638,True,610.68,1048576,1,
640,True,609.94,1048576,1,
636,True,621.37,1048576,1,
633,True,627.60,1048576,1,
635,True,626.86,1048576,1,
645,True,646.57,1048576,1,
646,True,645.44,1048576,1,
647,True,645.85,1048576,1,
648,True,645.34,1048576,1,
643,True,659.54,1048576,1,
644,True,659.48,1048576,1,
642,True,668.60,1048576,1,
641,True,674.37,1048576,1,
650,True,609.24,1048576,1,
649,True,613.02,1048576,1,
653,True,607.63,1048576,1,
654,True,607.95,1048576,1,
656,True,603.14,1048576,1,
655,True,609.67,1048576,1,
652,True,620.37,1048576,1,
651,True,628.45,1048576,1,
658,True,634.06,1048576,1,
659,True,633.20,1048576,1,
662,True,627.06,1048576,1,
657,True,642.55,1048576,1,
664,True,624.99,1048576,1,
661,True,637.82,1048576,1,
660,True,642.76,1048576,1,
663,True,637.42,1048576,1,
671,True,624.31,1048576,1,
668,True,635.15,1048576,1,
665,True,644.55,1048576,1,
670,True,635.70,1048576,1,
666,True,647.98,1048576,1,
672,True,636.17,1048576,1,
667,True,651.76,1048576,1,
669,True,648.64,1048576,1,
678,True,645.47,1048576,1,
676,True,652.45,1048576,1,
680,True,644.57,1048576,1,
677,True,655.15,1048576,1,
673,True,668.09,1048576,1,
675,True,664.99,1048576,1,
674,True,671.48,1048576,1,
679,True,659.98,1048576,1,
686,True,601.88,1048576,1,
684,True,607.99,1048576,1,
683,True,611.54,1048576,1,
687,True,602.89,1048576,1,
688,True,601.81,1048576,1,
681,True,622.92,1048576,1,
685,True,615.06,1048576,1,
682,True,625.59,1048576,1,
689,True,594.86,1048576,1,
694,True,587.46,1048576,1,
692,True,593.50,1048576,1,
695,True,590.05,1048576,1,
693,True,596.20,1048576,1,
690,True,602.88,1048576,1,
696,True,592.49,1048576,1,
691,True,605.21,1048576,1,
697,True,585.20,1048576,1,
700,True,582.69,1048576,1,
704,True,577.12,1048576,1,
703,True,581.28,1048576,1,
699,True,591.04,1048576,1,
698,True,594.69,1048576,1,
702,True,589.24,1048576,1,
701,True,596.82,1048576,1,
705,True,634.68,1048576,1,
711,True,622.48,1048576,1,
706,True,634.40,1048576,1,
709,True,629.96,1048576,1,
707,True,636.93,1048576,1,
708,True,637.54,1048576,1,
710,True,636.10,1048576,1,
712,True,630.92,1048576,1,
713,True,618.28,1048576,1,
714,True,620.03,1048576,1,
719,True,610.50,1048576,1,
720,True,608.61,1048576,1,
716,True,622.54,1048576,1,
715,True,626.23,1048576,1,
717,True,625.47,1048576,1,
718,True,624.70,1048576,1,
721,True,639.12,1048576,1,
724,True,635.55,1048576,1,
727,True,630.42,1048576,1,
722,True,644.82,1048576,1,
726,True,639.47,1048576,1,
723,True,648.95,1048576,1,
725,True,646.95,1048576,1,
728,True,640.52,1048576,1,
736,True,729.67,1048576,1,
730,True,747.43,1048576,1,
735,True,736.42,1048576,1,
732,True,747.54,1048576,1,
733,True,748.00,1048576,1,
731,True,755.40,1048576,1,
734,True,751.92,1048576,1,
729,True,769.45,1048576,1,
738,True,684.66,1048576,1,
741,True,678.24,1048576,1,
737,True,694.16,1048576,1,
739,True,691.20,1048576,1,
740,True,689.45,1048576,1,
744,True,678.94,1048576,1,
742,True,689.22,1048576,1,
743,True,686.97,1048576,1,
745,True,642.89,1048576,1,
746,True,644.35,1048576,1,
749,True,638.64,1048576,1,
752,True,633.75,1048576,1,
750,True,640.92,1048576,1,
748,True,648.12,1048576,1,
747,True,652.38,1048576,1,
751,True,649.35,1048576,1,
756,True,618.11,1048576,1,
755,True,622.97,1048576,1,
754,True,627.71,1048576,1,
760,True,612.04,1048576,1,
758,True,621.74,1048576,1,
757,True,626.50,1048576,1,
759,True,623.18,1048576,1,
753,True,640.46,1048576,1,
761,True,612.69,1048576,1,
764,True,610.22,1048576,1,
765,True,610.52,1048576,1,
767,True,609.32,1048576,1,
768,True,611.29,1048576,1,
766,True,616.27,1048576,1,
762,True,627.25,1048576,1,
763,True,631.98,1048576,1,
772,True,669.63,1048576,1,
770,True,675.59,1048576,1,
769,True,681.41,1048576,1,
775,True,665.72,1048576,1,
776,True,660.72,1048576,1,
773,True,674.75,1048576,1,
774,True,674.68,1048576,1,
771,True,685.62,1048576,1,
782,True,565.96,1048576,1,
781,True,570.06,1048576,1,
778,True,576.96,1048576,1,
783,True,570.58,1048576,1,
780,True,578.38,1048576,1,
784,True,573.09,1048576,1,
777,True,590.82,1048576,1,
779,True,590.27,1048576,1,
789,True,700.88,1048576,1,
790,True,699.56,1048576,1,
792,True,695.48,1048576,1,
786,True,714.76,1048576,1,
791,True,703.66,1048576,1,
785,True,722.07,1048576,1,
787,True,721.04,1048576,1,
788,True,720.69,1048576,1,
796,True,595.28,1048576,1,
795,True,600.80,1048576,1,
797,True,598.40,1048576,1,
799,True,594.95,1048576,1,
798,True,599.63,1048576,1,
800,True,596.36,1048576,1,
794,True,615.14,1048576,1,
793,True,621.65,1048576,1,
808,True,599.76,1048576,1,
803,True,614.94,1048576,1,
802,True,619.57,1048576,1,
801,True,625.47,1048576,1,
806,True,615.80,1048576,1,
804,True,621.04,1048576,1,
805,True,622.23,1048576,1,
807,True,620.55,1048576,1,
815,True,730.35,1048576,1,
813,True,737.20,1048576,1,
810,True,745.95,1048576,1,
812,True,744.19,1048576,1,
809,True,752.24,1048576,1,
814,True,746.39,1048576,1,
811,True,754.02,1048576,1,
816,True,742.92,1048576,1,
817,True,600.47,1048576,1,
823,True,587.78,1048576,1,
821,True,595.15,1048576,1,
820,True,598.62,1048576,1,
818,True,605.19,1048576,1,
824,True,593.68,1048576,1,
822,True,598.60,1048576,1,
819,True,608.00,1048576,1,
827,True,580.03,1048576,1,
825,True,587.01,1048576,1,
828,True,584.51,1048576,1,
829,True,585.20,1048576,1,
830,True,584.76,1048576,1,
832,True,584.05,1048576,1,
826,True,596.83,1048576,1,
831,True,589.72,1048576,1,
837,True,645.04,1048576,1,
836,True,649.94,1048576,1,
840,True,643.94,1048576,1,
834,True,659.57,1048576,1,
838,True,652.36,1048576,1,
835,True,662.11,1048576,1,
833,True,672.27,1048576,1,
839,True,659.15,1048576,1,
841,True,554.20,1048576,1,
846,True,545.15,1048576,1,
843,True,554.74,1048576,1,
842,True,559.51,1048576,1,
847,True,548.67,1048576,1,
845,True,559.16,1048576,1,
844,True,564.52,1048576,1,
848,True,559.45,1048576,1,
856,True,651.11,1048576,1,
850,True,673.25,1048576,1,
851,True,672.95,1048576,1,
855,True,662.41,1048576,1,
853,True,671.46,1048576,1,
849,True,683.70,1048576,1,
854,True,670.31,1048576,1,
852,True,678.42,1048576,1,
862,True,957.83,1048576,1,
860,True,963.62,1048576,1,
857,True,971.66,1048576,1,
864,True,963.34,1048576,1,
859,True,973.71,1048576,1,
861,True,972.06,1048576,1,
858,True,978.94,1048576,1,
863,True,974.37,1048576,1,
869,True,631.98,1048576,1,
868,True,638.63,1048576,1,
866,True,646.33,1048576,1,
871,True,636.07,1048576,1,
865,True,653.28,1048576,1,
867,True,649.89,1048576,1,
872,True,640.30,1048576,1,
870,True,648.37,1048576,1,
873,True,592.64,1048576,1,
874,True,592.82,1048576,1,
878,True,586.51,1048576,1,
879,True,585.37,1048576,1,
876,True,595.07,1048576,1,
877,True,594.23,1048576,1,
880,True,588.28,1048576,1,
875,True,607.91,1048576,1,
884,True,585.78,1048576,1,
882,True,591.18,1048576,1,
881,True,596.82,1048576,1,
885,True,588.19,1048576,1,
883,True,593.79,1048576,1,
886,True,589.73,1048576,1,
888,True,583.17,1048576,1,
887,True,592.95,1048576,1,
892,True,883.34,1048576,1,
896,True,877.77,1048576,1,
890,True,891.97,1048576,1,
895,True,885.86,1048576,1,
894,True,890.40,1048576,1,
891,True,897.09,1048576,1,
893,True,895.25,1048576,1,
889,True,904.80,1048576,1,
897,True,548.62,1048576,1,
901,True,541.57,1048576,1,
902,True,542.00,1048576,1,
900,True,547.64,1048576,1,
898,True,555.37,1048576,1,
899,True,556.21,1048576,1,
903,True,551.72,1048576,1,
904,True,552.27,1048576,1,
910,True,589.17,1048576,1,
909,True,594.95,1048576,1,
911,True,589.59,1048576,1,
905,True,607.95,1048576,1,
907,True,603.79,1048576,1,
908,True,602.87,1048576,1,
906,True,608.26,1048576,1,
912,True,592.83,1048576,1,
915,True,577.86,1048576,1,
920,True,572.45,1048576,1,
918,True,576.84,1048576,1,
917,True,580.59,1048576,1,
916,True,583.95,1048576,1,
913,True,591.93,1048576,1,
919,True,584.80,1048576,1,
914,True,598.32,1048576,1,
921,True,915.92,1048576,1,
928,True,898.52,1048576,1,
925,True,912.16,1048576,1,
924,True,915.97,1048576,1,
927,True,910.89,1048576,1,
922,True,923.03,1048576,1,
923,True,923.69,1048576,1,
