Task_ID,Success,Latency_ms,Bytes,Attempts,Error
204,True,68.59,1048576,1,
209,True,76.56,1048576,1,
206,True,85.93,1048576,1,
208,True,81.94,1048576,1,
207,True,85.96,1048576,1,
203,True,126.11,1048576,1,
210,True,56.15,1048576,1,
202,True,130.31,1048576,1,
205,True,124.74,1048576,1,
211,True,38.93,1048576,1,
212,True,38.76,1048576,1,
214,True,38.38,1048576,1,
215,True,61.22,1048576,1,
220,True,56.85,1048576,1,
213,True,96.25,1048576,1,
217,True,62.98,1048576,1,
218,True,62.81,1048576,1,
216,True,66.87,1048576,1,
221,True,106.56,1048576,1,
219,True,111.69,1048576,1,
225,True,52.46,1048576,1,
224,True,54.83,1048576,1,
226,True,53.73,1048576,1,
223,True,59.02,1048576,1,
222,True,97.89,1048576,1,
227,True,92.36,1048576,1,
231,True,42.27,1048576,1,
232,True,42.35,1048576,1,
233,True,42.75,1048576,1,
234,True,94.18,1048576,1,
235,True,94.91,1048576,1,
230,True,139.03,1048576,1,
238,True,93.08,1048576,1,
228,True,144.92,1048576,1,
229,True,144.51,1048576,1,
236,True,100.09,1048576,1,
237,True,100.67,1048576,1,
240,True,46.84,1048576,1,
245,True,41.75,1048576,1,
244,True,44.03,1048576,1,
239,True,52.54,1048576,1,
248,True,80.11,1048576,1,
241,True,129.64,1048576,1,
246,True,124.22,1048576,1,
243,True,130.16,1048576,1,
247,True,88.40,1048576,1,
242,True,134.11,1048576,1,
250,True,87.07,1048576,1,
249,True,90.14,1048576,1,
251,True,65.61,1048576,1,
257,True,57.87,1048576,1,
255,True,61.31,1048576,1,
252,True,66.94,1048576,1,
254,True,96.66,1048576,1,
256,True,133.57,1048576,1,
260,True,75.43,1048576,1,
258,True,133.20,1048576,1,
259,True,79.37,1048576,1,
263,True,44.20,1048576,1,
261,True,79.45,1048576,1,
262,True,80.14,1048576,1,
253,True,147.78,1048576,1,
267,True,52.35,1048576,1,
264,True,57.57,1048576,1,
270,True,50.25,1048576,1,
265,True,58.69,1048576,1,
266,True,105.41,1048576,1,
269,True,102.96,1048576,1,
274,True,51.90,1048576,1,
268,True,106.99,1048576,1,
271,True,105.35,1048576,1,
272,True,60.28,1048576,1,
273,True,70.51,1048576,1,
275,True,101.44,1048576,1,
277,True,78.14,1048576,1,
276,True,81.24,1048576,1,
280,True,76.06,1048576,1,
281,True,75.38,1048576,1,
278,True,82.71,1048576,1,
282,True,66.48,1048576,1,
279,True,86.80,1048576,1,
283,True,114.35,1048576,1,
284,True,90.82,1048576,1,
286,True,89.06,1048576,1,
288,True,88.61,1048576,1,
287,True,91.61,1048576,1,
285,True,95.70,1048576,1,
290,True,88.42,1048576,1,
289,True,94.35,1048576,1,
293,True,64.10,1048576,1,
297,True,73.82,1048576,1,
295,True,78.96,1048576,1,
292,True,85.52,1048576,1,
291,True,121.04,1048576,1,
296,True,113.37,1048576,1,
298,True,110.47,1048576,1,
299,True,57.26,1048576,1,
300,True,42.42,1048576,1,
301,True,42.95,1048576,1,
294,True,125.12,1048576,1,
302,True,44.49,1048576,1,
303,True,85.81,1048576,1,
306,True,98.73,1048576,1,
308,True,96.45,1048576,1,
305,True,104.00,1048576,1,
309,True,97.75,1048576,1,
304,True,108.05,1048576,1,
310,True,98.65,1048576,1,
311,True,25.21,1048576,1,
307,True,106.59,1048576,1,
313,True,64.77,1048576,1,
315,True,64.35,1048576,1,
312,True,69.60,1048576,1,
318,True,63.31,1048576,1,
316,True,124.47,1048576,1,
319,True,122.00,1048576,1,
320,True,66.72,1048576,1,
321,True,65.89,1048576,1,
317,True,129.71,1048576,1,
322,True,66.98,1048576,1,
314,True,136.40,1048576,1,
323,True,68.82,1048576,1,
324,True,97.64,1048576,1,
328,True,92.81,1048576,1,
329,True,92.93,1048576,1,
327,True,96.79,1048576,1,
331,True,92.73,1048576,1,
326,True,100.53,1048576,1,
330,True,96.23,1048576,1,
325,True,104.88,1048576,1,
332,True,63.19,1048576,1,
338,True,57.35,1048576,1,
339,True,57.25,1048576,1,
334,True,65.30,1048576,1,
335,True,64.77,1048576,1,
333,True,69.21,1048576,1,
336,True,132.92,1048576,1,
344,True,71.16,1048576,1,
340,True,77.76,1048576,1,
342,True,76.34,1048576,1,
337,True,138.13,1048576,1,
345,True,74.95,1048576,1,
343,True,79.54,1048576,1,
341,True,83.40,1048576,1,
349,True,58.21,1048576,1,
352,True,58.71,1048576,1,
351,True,61.90,1048576,1,
348,True,67.29,1048576,1,
346,True,109.55,1048576,1,
347,True,108.94,1048576,1,
353,True,102.12,1048576,1,
355,True,45.17,1048576,1,
350,True,108.69,1048576,1,
357,True,45.01,1048576,1,
356,True,48.25,1048576,1,
354,True,57.28,1048576,1,
362,True,37.41,1048576,1,
360,True,41.13,1048576,1,
359,True,43.96,1048576,1,
364,True,37.94,1048576,1,
361,True,43.59,1048576,1,
363,True,42.88,1048576,1,
368,True,38.89,1048576,1,
371,True,36.51,1048576,1,
370,True,39.45,1048576,1,
365,True,77.65,1048576,1,
369,True,43.48,1048576,1,
358,True,92.02,1048576,1,
367,True,49.47,1048576,1,
373,True,42.87,1048576,1,
366,True,87.93,1048576,1,
372,True,48.39,1048576,1,
377,True,42.76,1048576,1,
378,True,42.20,1048576,1,
376,True,47.19,1048576,1,
374,True,52.43,1048576,1,
380,True,39.70,1048576,1,
375,True,84.53,1048576,1,
382,True,40.92,1048576,1,
385,True,37.06,1048576,1,
381,True,45.15,1048576,1,
379,True,50.64,1048576,1,
384,True,72.09,1048576,1,
391,True,30.97,1048576,1,
383,True,76.45,1048576,1,
390,True,35.86,1048576,1,
392,True,40.29,1048576,1,
395,True,37.15,1048576,1,
386,True,85.98,1048576,1,
388,True,83.74,1048576,1,
387,True,87.53,1048576,1,
389,True,86.18,1048576,1,
394,True,76.44,1048576,1,
393,True,79.37,1048576,1,
401,True,28.58,1048576,1,
396,True,44.03,1048576,1,
399,True,36.56,1048576,1,
400,True,36.96,1048576,1,
406,True,26.77,1048576,1,
407,True,26.29,1048576,1,
402,True,36.78,1048576,1,
397,True,81.59,1048576,1,
398,True,79.82,1048576,1,
408,True,79.65,1048576,1,
410,True,78.61,1048576,1,
411,True,73.07,1048576,1,
412,True,72.28,1048576,1,
404,True,118.04,1048576,1,
405,True,117.05,1048576,1,
409,True,87.69,1048576,1,
403,True,124.24,1048576,1,
413,True,94.03,1048576,1,
416,True,90.21,1048576,1,
418,True,89.84,1048576,1,
417,True,92.71,1048576,1,
420,True,89.59,1048576,1,
415,True,97.77,1048576,1,
414,True,102.22,1048576,1,
419,True,95.49,1048576,1,
421,True,82.80,1048576,1,
423,True,80.47,1048576,1,
427,True,76.32,1048576,1,
422,True,86.11,1048576,1,
424,True,83.72,1048576,1,
428,True,79.64,1048576,1,
426,True,84.62,1048576,1,
425,True,87.02,1048576,1,
436,True,88.90,1048576,1,
435,True,93.39,1048576,1,
433,True,98.14,1048576,1,
429,True,105.96,1048576,1,
431,True,103.77,1048576,1,
432,True,102.88,1048576,1,
430,True,107.82,1048576,1,
434,True,103.07,1048576,1,
438,True,82.95,1048576,1,
439,True,83.15,1048576,1,
440,True,83.32,1048576,1,
444,True,79.98,1048576,1,
443,True,82.24,1048576,1,
442,True,84.73,1048576,1,
441,True,86.88,1048576,1,
437,True,96.52,1048576,1,
449,True,89.08,1048576,1,
450,True,89.37,1048576,1,
452,True,87.16,1048576,1,
448,True,94.44,1048576,1,
447,True,97.05,1048576,1,
445,True,101.68,1048576,1,
446,True,101.17,1048576,1,
451,True,96.68,1048576,1,
457,True,47.76,1048576,1,
456,True,50.42,1048576,1,
455,True,53.03,1048576,1,
461,True,91.47,1048576,1,
453,True,147.39,1048576,1,
458,True,142.23,1048576,1,
460,True,138.97,1048576,1,
463,True,94.93,1048576,1,
459,True,144.15,1048576,1,
454,True,153.29,1048576,1,
462,True,101.33,1048576,1,
464,True,63.29,1048576,1,
469,True,62.06,1048576,1,
470,True,61.07,1048576,1,
467,True,66.78,1048576,1,
465,True,97.49,1048576,1,
468,True,101.21,1048576,1,
